rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
9,1,1,2020,An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,"Alexey Dosovitskiy, Lucas Beyer, Alexander Kolesnikov, Dirk Weissenborn, Xiaohua Zhai, Thomas Unterthiner, Mostafa Dehghani, M. Minderer, et al.",International Conference on Learning Representations,2020-10-22,64585,7105,380.828,Vision and Multimodal Learning,transformer,machine-learning; nlp; vision,"While the Transformer architecture has become the de-facto standard for natural language processing tasks, its applications to computer vision remain limited.","high citation signal (64,585); influential citation signal (7,105)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/268d347e8a55b5eb82fb5e7d2f800e33c75ab18a,https://www.semanticscholar.org/paper/268d347e8a55b5eb82fb5e7d2f800e33c75ab18a,,https://github.com/google-research/vision_transformer,,2010.11929,,225039882,Computer Science,JournalArticle,computer vision; natural language processing,2,citations=64585; influential=7105; open PDF metadata; title AI matches=2; AI term matches=6; query hits=2,"While the Transformer architecture has become the de-facto standard for natural language processing tasks, its applications to computer vision remain limited. In vision, attention is either applied in conjunction with convolutional networks, or used to replace certain components of convolutional networks while keeping their overall structure in place. We show that this reliance on CNNs is not necessary and a pure transformer applied directly to sequences of image patches can perform very well on image classification tasks. When pre-trained on large amounts of data and transferred to multiple mid-sized or small image recognition benchmarks (ImageNet, CIFAR-100, VTAB, etc.), Vision Transformer (ViT) attains excellent results compared to state-of-the-art convolutional networks while requiring substantially fewer computational resources to train."
10,2,2,2020,Language Models are Few-Shot Learners,"Tom B. Brown, Benjamin Mann, Nick Ryder, Melanie Subbiah, J. Kaplan, Prafulla Dhariwal, Arvind Neelakantan, Pranav Shyam, et al.",Neural Information Processing Systems,2020-05-28,59605,5279,372.905,Foundation Models and Large Language Models,benchmark/dataset; transformer; self-supervised,foundation-models; nlp,Recent work has demonstrated substantial gains on many NLP tasks and benchmarks by pre-training on a large corpus of text followed by fine-tuning on a specific task.,"high citation signal (59,605); influential citation signal (5,279)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/90abbc2cf38462b954ae1b772fac9532e2ccd8b0,https://www.semanticscholar.org/paper/90abbc2cf38462b954ae1b772fac9532e2ccd8b0,,https://github.com/openai/gpt-3,,2005.14165,,218971783,Computer Science; Linguistics,JournalArticle,large language models,1,citations=59605; influential=5279; resource signal; open PDF metadata; title AI matches=2; AI term matches=3,"Recent work has demonstrated substantial gains on many NLP tasks and benchmarks by pre-training on a large corpus of text followed by fine-tuning on a specific task. While typically task-agnostic in architecture, this method still requires task-specific fine-tuning datasets of thousands or tens of thousands of examples. By contrast, humans can generally perform a new language task from only a few examples or from simple instructions - something which current NLP systems still largely struggle to do. Here we show that scaling up language models greatly improves task-agnostic, few-shot performance, sometimes even reaching competitiveness with prior state-of-the-art fine-tuning approaches. Specifically, we train GPT-3, an autoregressive language model with 175 billion parameters, 10x more than any previous non-sparse language model, and test its performance in the few-shot setting. For all tasks, GPT-3 is applied without any gradient updates or fine-tuning, with tasks and few-shot demonstrations specified purely via text interaction with the model. GPT-3 achieves strong performance on many NLP datasets, including translation, question-answering, and cloze tasks, as well as several tasks that require on-the-fly reasoning or domain adaptation, such as unscrambling words, using a novel word in a sentence, or performing 3-digit arithmetic. At the same time, we also identify some datasets where GPT-3's few-shot learning still struggles, as well as some datasets where GPT-3 faces methodological issues related to training on large web corpora. Finally, we find that GPT-3 can generate samples of news articles which human evaluators have difficulty distinguishing from articles written by humans. We discuss broader societal impacts of this finding and of GPT-3 in general."
71,3,3,2020,YOLOv4: Optimal Speed and Accuracy of Object Detection,"Alexey Bochkovskiy, Chien-Yao Wang, H. Liao",arXiv.org,2020-04-23,15627,1388,327.759,Vision and Multimodal Learning,benchmark/dataset,machine-learning; vision; trustworthy-ai,There are a huge number of features which are said to improve Convolutional Neural Network (CNN) accuracy.,"high citation signal (15,627); influential citation signal (1,388)","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/2a6f7f0d659c5f7dcd665064b71e7b751592c80e,https://www.semanticscholar.org/paper/2a6f7f0d659c5f7dcd665064b71e7b751592c80e,,https://github.com/AlexeyAB/darknet,,2004.10934,,216080778,Computer Science; Engineering,JournalArticle,neural networks,1,citations=15627; influential=1388; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=3,"There are a huge number of features which are said to improve Convolutional Neural Network (CNN) accuracy. Practical testing of combinations of such features on large datasets, and theoretical justification of the result, is required. Some features operate on certain models exclusively and for certain problems exclusively, or only for small-scale datasets; while some features, such as batch-normalization and residual-connections, are applicable to the majority of models, tasks, and datasets. We assume that such universal features include Weighted-Residual-Connections (WRC), Cross-Stage-Partial-connections (CSP), Cross mini-Batch Normalization (CmBN), Self-adversarial-training (SAT) and Mish-activation. We use new features: WRC, CSP, CmBN, SAT, Mish activation, Mosaic data augmentation, CmBN, DropBlock regularization, and CIoU loss, and combine some of them to achieve state-of-the-art results: 43.5% AP (65.7% AP50) for the MS COCO dataset at a realtime speed of ~65 FPS on Tesla V100. Source code is at this https URL"
77,4,4,2020,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,"Patrick Lewis, Ethan Perez, Aleksandara Piktus, F. Petroni, Vladimir Karpukhin, Naman Goyal, Heinrich Kuttler, M. Lewis, et al.",Neural Information Processing Systems,2020-05-22,15004,1402,322.004,Foundation Models and Large Language Models,retrieval,foundation-models; nlp,"Large pre-trained language models have been shown to store factual knowledge in their parameters, and achieve state-of-the-art results when fine-tuned on downstream NLP tasks.","high citation signal (15,004); influential citation signal (1,402)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/659bf9ce7175e1ec266ff54359e2bd76e0b7ff31,https://www.semanticscholar.org/paper/659bf9ce7175e1ec266ff54359e2bd76e0b7ff31,,,,2005.11401,,218869575,Computer Science,JournalArticle,large language models,1,citations=15004; influential=1402; open PDF metadata; title AI matches=2; AI term matches=4,"Large pre-trained language models have been shown to store factual knowledge in their parameters, and achieve state-of-the-art results when fine-tuned on downstream NLP tasks. However, their ability to access and precisely manipulate knowledge is still limited, and hence on knowledge-intensive tasks, their performance lags behind task-specific architectures. Additionally, providing provenance for their decisions and updating their world knowledge remain open research problems. Pre-trained models with a differentiable access mechanism to explicit non-parametric memory can overcome this issue, but have so far been only investigated for extractive downstream tasks. We explore a general-purpose fine-tuning recipe for retrieval-augmented generation (RAG) -- models which combine pre-trained parametric and non-parametric memory for language generation. We introduce RAG models where the parametric memory is a pre-trained seq2seq model and the non-parametric memory is a dense vector index of Wikipedia, accessed with a pre-trained neural retriever. We compare two RAG formulations, one which conditions on the same retrieved passages across the whole generated sequence, the other can use different passages per token. We fine-tune and evaluate our models on a wide range of knowledge-intensive NLP tasks and set the state-of-the-art on three open domain QA tasks, outperforming parametric seq2seq models and task-specific retrieve-and-extract architectures. For language generation tasks, we find that RAG models generate more specific, diverse and factual language than a state-of-the-art parametric-only seq2seq baseline."
110,5,5,2020,Score-Based Generative Modeling through Stochastic Differential Equations,"Yang Song, Jascha Narain Sohl-Dickstein, Diederik P. Kingma, Abhishek Kumar, Stefano Ermon, Ben Poole",International Conference on Learning Representations,2020-11-26,11057,1881,316.401,Generative Models and Synthetic Media,generative,generative-ai; vision,Creating noise from data is easy; creating data from noise is generative modeling.,"high citation signal (11,057); influential citation signal (1,881)","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://www.semanticscholar.org/paper/633e2fbfc0b21e959a244100937c5853afca4853,https://www.semanticscholar.org/paper/633e2fbfc0b21e959a244100937c5853afca4853,,https://github.com/yang-song/score_sde,,2011.13456,,227209335,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=11057; influential=1881; open PDF metadata; title AI matches=1; AI term matches=3,"Creating noise from data is easy; creating data from noise is generative modeling. We present a stochastic differential equation (SDE) that smoothly transforms a complex data distribution to a known prior distribution by slowly injecting noise, and a corresponding reverse-time SDE that transforms the prior distribution back into the data distribution by slowly removing the noise. Crucially, the reverse-time SDE depends only on the time-dependent gradient field (\aka, score) of the perturbed data distribution. By leveraging advances in score-based generative modeling, we can accurately estimate these scores with neural networks, and use numerical SDE solvers to generate samples. We show that this framework encapsulates previous approaches in score-based generative modeling and diffusion probabilistic modeling, allowing for new sampling procedures and new modeling capabilities. In particular, we introduce a predictor-corrector framework to correct errors in the evolution of the discretized reverse-time SDE. We also derive an equivalent neural ODE that samples from the same distribution as the SDE, but additionally enables exact likelihood computation, and improved sampling efficiency. In addition, we provide a new way to solve inverse problems with score-based models, as demonstrated with experiments on class-conditional generation, image inpainting, and colorization. Combined with multiple architectural improvements, we achieve record-breaking performance for unconditional image generation on CIFAR-10 with an Inception score of 9.89 and FID of 2.20, a competitive likelihood of 2.99 bits/dim, and demonstrate high fidelity generation of 1024 x 1024 images for the first time from a score-based generative model."
143,6,6,2020,Training data-efficient image transformers & distillation through attention,"Hugo Touvron, M. Cord, Matthijs Douze, Francisco Massa, Alexandre Sablayrolles, Hervé Jégou",International Conference on Machine Learning,2020-12-23,9286,1209,324.377,Vision and Multimodal Learning,transformer,machine-learning; vision,"Recently, neural networks purely based on attention were shown to address image understanding tasks such as image classification.","high citation signal (9,286); influential citation signal (1,209); recognized venue","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/ad7ddcc14984caae308c397f1a589aae75d4ab71,https://www.semanticscholar.org/paper/ad7ddcc14984caae308c397f1a589aae75d4ab71,,https://github.com/facebookresearch/deit,,2012.12877,,229363322,Computer Science,JournalArticle; Conference,computer vision; neural networks,2,citations=9286; influential=1209; recognized venue; resource signal; open PDF metadata; title AI matches=1; AI term matches=6; query hits=2,"Recently, neural networks purely based on attention were shown to address image understanding tasks such as image classification. However, these visual transformers are pre-trained with hundreds of millions of images using an expensive infrastructure, thereby limiting their adoption. In this work, we produce a competitive convolution-free transformer by training on Imagenet only. We train them on a single computer in less than 3 days. Our reference vision transformer (86M parameters) achieves top-1 accuracy of 83.1% (single-crop evaluation) on ImageNet with no external data. More importantly, we introduce a teacher-student strategy specific to transformers. It relies on a distillation token ensuring that the student learns from the teacher through attention. We show the interest of this token-based distillation, especially when using a convnet as a teacher. This leads us to report results competitive with convnets for both Imagenet (where we obtain up to 85.2% accuracy) and when transferring to other tasks. We share our code and models."
153,7,7,2020,nnU-Net: a self-configuring method for deep learning-based biomedical image segmentation,"Fabian Isensee, P. Jaeger, Simon A. A. Kohl, Jens Petersen, Klaus Hermann Maier-Hein",Nature Methods,2020-12-07,9048,859,309.026,"AI for Science, Healthcare, and Robotics",metadata-ranked,vision; ai4science,"Positions nnU-Net: a self-configuring method for deep learning-based biomedical image segmentation within AI for Science, Healthcare, and Robotics.","high citation signal (9,048); influential citation signal (859); recognized venue; open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/s41592-020-01008-z,https://www.semanticscholar.org/paper/f28e387d4229c5f690ce4570a391c0f47e7155c7,https://arxiv.org/pdf/1904.08128,https://github.com/MIC-DKFZ/nnunet,10.1038/s41592-020-01008-z,,33288961,227947847,Computer Science; Medicine,JournalArticle,deep learning,1,citations=9048; influential=859; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
162,8,8,2020,Bootstrap Your Own Latent: A New Approach to Self-Supervised Learning,"Jean-Bastien Grill, Florian Strub, Florent Altch'e, Corentin Tallec, Pierre H. Richemond, Elena Buchatskaya, Carl Doersch, B. '. Pires, et al.",Neural Information Processing Systems,2020-06-13,8666,1314,308.022,Foundation Models and Large Language Models,self-supervised,machine-learning; vision,"We introduce Bootstrap Your Own Latent (BYOL), a new approach to self-supervised image representation learning.","high citation signal (8,666); influential citation signal (1,314)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/38f93092ece8eee9771e61c1edaf11b1293cae1b,https://www.semanticscholar.org/paper/38f93092ece8eee9771e61c1edaf11b1293cae1b,,,,2006.07733,,219687798,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=8666; influential=1314; open PDF metadata; title AI matches=1; AI term matches=5,"We introduce Bootstrap Your Own Latent (BYOL), a new approach to self-supervised image representation learning. BYOL relies on two neural networks, referred to as online and target networks, that interact and learn from each other. From an augmented view of an image, we train the online network to predict the target network representation of the same image under a different augmented view. At the same time, we update the target network with a slow-moving average of the online network. While state-of-the art methods rely on negative pairs, BYOL achieves a new state of the art without them. BYOL reaches $74.3\%$ top-1 classification accuracy on ImageNet using a linear evaluation with a ResNet-50 architecture and $79.6\%$ with a larger ResNet. We show that BYOL performs on par or better than the current state of the art on both transfer and semi-supervised benchmarks. Our implementation and pretrained models are given on GitHub."
178,9,9,2020,Scaling Laws for Neural Language Models,"J. Kaplan, Sam McCandlish, T. Henighan, Tom B. Brown, Benjamin Chess, R. Child, Scott Gray, Alec Radford, et al.",arXiv.org,2020-01-23,8261,586,301.678,Foundation Models and Large Language Models,benchmark/dataset,foundation-models; nlp,We study empirical scaling laws for language model performance on the cross-entropy loss.,"high citation signal (8,261); influential citation signal (586)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/e6c561d02500b2596a230b341a8eb8b921ca5bf2,https://www.semanticscholar.org/paper/e6c561d02500b2596a230b341a8eb8b921ca5bf2,,,,2001.08361,,210861095,Computer Science; Mathematics,JournalArticle,large language models; neural networks,2,citations=8261; influential=586; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,"We study empirical scaling laws for language model performance on the cross-entropy loss. The loss scales as a power-law with model size, dataset size, and the amount of compute used for training, with some trends spanning more than seven orders of magnitude. Other architectural details such as network width or depth have minimal effects within a wide range. Simple equations govern the dependence of overfitting on model/dataset size and the dependence of training speed on model size. These relationships allow us to determine the optimal allocation of a fixed compute budget. Larger models are significantly more sample-efficient, such that optimally compute-efficient training involves training very large models on a relatively modest amount of data and stopping significantly before convergence."
185,10,10,2020,From Local Explanations to Global Understanding with Explainable AI for Trees,"Scott M. Lundberg, Gabriel Erion-Barner, Hugh Chen, A. DeGrave, J. Prutkin, Bala G. Nair, R. Katz, J. Himmelfarb, et al.",Nature Machine Intelligence,2020-01-01,7955,474,304.883,"AI for Science, Healthcare, and Robotics",transformer; trustworthy-ai; ai4science,machine-learning; trustworthy-ai; ai4science,"Tree-based machine learning models such as random forests, decision trees and gradient boosted trees are popular nonlinear predictive models, yet comparatively little attention has been paid to explaining their predictions.","high citation signal (7,955); influential citation signal (474); recognized venue; open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/s42256-019-0138-9,https://www.semanticscholar.org/paper/81600fd653a828d69f6160705be6814dd101beb7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326367,,10.1038/s42256-019-0138-9,,32607472,214265509,Computer Science; Mathematics; Medicine,JournalArticle,machine learning,1,citations=7955; influential=474; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=3,"Tree-based machine learning models such as random forests, decision trees and gradient boosted trees are popular nonlinear predictive models, yet comparatively little attention has been paid to explaining their predictions. Here we improve the interpretability of tree-based models through three main contributions. (1) A polynomial time algorithm to compute optimal explanations based on game theory. (2) A new type of explanation that directly measures local feature interaction effects. (3) A new set of tools for understanding global model structure based on combining many local explanations of each prediction. We apply these tools to three medical machine learning problems and show how combining many high-quality local explanations allows us to represent global structure while retaining local faithfulness to the original model. These tools enable us to (1) identify high-magnitude but low-frequency nonlinear mortality risk factors in the US population, (2) highlight distinct population subgroups with shared risk characteristics, (3) identify nonlinear interaction effects among risk factors for chronic kidney disease and (4) monitor a machine learning model deployed in a hospital by identifying which features are degrading the model’s performance over time. Given the popularity of tree-based machine learning models, these improvements to their interpretability have implications across a broad set of domains. Tree-based machine learning models are widely used in domains such as healthcare, finance and public services. The authors present an explanation method for trees that enables the computation of optimal local explanations for individual predictions, and demonstrate their method on three medical datasets."
