rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1,1,1,2015,Deep Residual Learning for Image Recognition,"Kaiming He, X. Zhang, Shaoqing Ren, Jian Sun",Computer Vision and Pattern Recognition,2015-12-10,231401,32345,447.121,Vision and Multimodal Learning,benchmark/dataset,machine-learning; vision,Deeper neural networks are more difficult to train.,"high citation signal (231,401); influential citation signal (32,345); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/cvpr.2016.90,https://www.semanticscholar.org/paper/2c03df8b48bf3fa39054345bafabfeff15bfd11d,https://repositorio.unal.edu.co/bitstream/unal/81443/1/98670607.2022.pdf,,10.1109/cvpr.2016.90,1512.03385,,206594692,Computer Science,JournalArticle; Conference,deep learning; neural networks,2,citations=231401; influential=32345; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=7; query hits=2,"Deeper neural networks are more difficult to train. We present a residual learning framework to ease the training of networks that are substantially deeper than those used previously. We explicitly reformulate the layers as learning residual functions with reference to the layer inputs, instead of learning unreferenced functions. We provide comprehensive empirical evidence showing that these residual networks are easier to optimize, and can gain accuracy from considerably increased depth. On the ImageNet dataset we evaluate residual nets with a depth of up to 152 layers - 8× deeper than VGG nets [40] but still having lower complexity. An ensemble of these residual nets achieves 3.57% error on the ImageNet test set. This result won the 1st place on the ILSVRC 2015 classification task. We also present analysis on CIFAR-10 with 100 and 1000 layers. The depth of representations is of central importance for many visual recognition tasks. Solely due to our extremely deep representations, we obtain a 28% relative improvement on the COCO object detection dataset. Deep residual nets are foundations of our submissions to ILSVRC & COCO 2015 competitions1, where we also won the 1st places on the tasks of ImageNet detection, ImageNet localization, COCO detection, and COCO segmentation."
8,2,2,2015,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,"Shaoqing Ren, Kaiming He, Ross B. Girshick, Jian Sun",IEEE Transactions on Pattern Analysis and Machine Intelligence,2015-06-04,73399,9719,394.028,Vision and Multimodal Learning,transformer,vision; github,State-of-the-art object detection networks depend on region proposal algorithms to hypothesize object locations.,"high citation signal (73,399); influential citation signal (9,719); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TPAMI.2016.2577031,https://www.semanticscholar.org/paper/424561d8585ff8ebce7d5d07de8dbf7aae5e7270,https://arxiv.org/pdf/1506.01497,https://github.com/ShaoqingRen/faster_rcnn,10.1109/TPAMI.2016.2577031,1506.01497,27295650,10328909,Computer Science; Medicine,JournalArticle,neural networks,1,citations=73399; influential=9719; recognized venue; resource signal; open PDF metadata; title AI matches=1; AI term matches=3,"State-of-the-art object detection networks depend on region proposal algorithms to hypothesize object locations. Advances like SPPnet and Fast R-CNN have reduced the running time of these detection networks, exposing region proposal computation as a bottleneck. In this work, we introduce a Region Proposal Network (RPN) that shares full-image convolutional features with the detection network, thus enabling nearly cost-free region proposals. An RPN is a fully convolutional network that simultaneously predicts object bounds and objectness scores at each position. The RPN is trained end-to-end to generate high-quality region proposals, which are used by Fast R-CNN for detection. We further merge RPN and Fast R-CNN into a single network by sharing their convolutional features---using the recently popular terminology of neural networks with 'attention' mechanisms, the RPN component tells the unified network where to look. For the very deep VGG-16 model, our detection system has a frame rate of 5fps (including all steps) on a GPU, while achieving state-of-the-art object detection accuracy on PASCAL VOC 2007, 2012, and MS COCO datasets with only 300 proposals per image. In ILSVRC and COCO 2015 competitions, Faster R-CNN and RPN are the foundations of the 1st-place winning entries in several tracks. Code has been made publicly available"
15,3,3,2015,Batch Normalization: Accelerating Deep Network Training by Reducing Internal Covariate Shift,"Sergey Ioffe, Christian Szegedy",International Conference on Machine Learning,2015-02-10,46995,2264,362.827,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,"Training Deep Neural Networks is complicated by the fact that the distribution of each layer's inputs changes during training, as the parameters of the previous layers change.","high citation signal (46,995); influential citation signal (2,264); recognized venue","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/995c5f5e62614fcb4d2796ad2faab969da51713e,https://www.semanticscholar.org/paper/995c5f5e62614fcb4d2796ad2faab969da51713e,,,,1502.03167,,5808102,Computer Science,JournalArticle; Conference,deep learning; neural networks,2,citations=46995; influential=2264; recognized venue; open PDF metadata; AI term matches=5; query hits=2,"Training Deep Neural Networks is complicated by the fact that the distribution of each layer's inputs changes during training, as the parameters of the previous layers change. This slows down the training by requiring lower learning rates and careful parameter initialization, and makes it notoriously hard to train models with saturating nonlinearities. We refer to this phenomenon as internal covariate shift, and address the problem by normalizing layer inputs. Our method draws its strength from making normalization a part of the model architecture and performing the normalization for each training mini-batch. Batch Normalization allows us to use much higher learning rates and be less careful about initialization, and in some cases eliminates the need for Dropout. Applied to a state-of-the-art image classification model, Batch Normalization achieves the same accuracy with 14 times fewer training steps, and beats the original model by a significant margin. Using an ensemble of batch-normalized networks, we improve upon the best published result on ImageNet classification: reaching 4.82% top-5 test error, exceeding the accuracy of human raters."
16,4,4,2015,"You Only Look Once: Unified, Real-Time Object Detection","J. Redmon, S. Divvala, Ross B. Girshick, Ali Farhadi",Computer Vision and Pattern Recognition,2015-06-08,46088,3280,366.586,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,"We present YOLO, a new approach to object detection.","high citation signal (46,088); influential citation signal (3,280); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2016.91,https://www.semanticscholar.org/paper/f8e79ac0ea341056ef20f2616628b3e964764cfd,https://arxiv.org/pdf/1506.02640,,10.1109/CVPR.2016.91,1506.02640,,206594738,Computer Science,JournalArticle; Conference,neural networks,1,citations=46088; influential=3280; recognized venue; open PDF metadata; title AI matches=1; AI term matches=4,"We present YOLO, a new approach to object detection. Prior work on object detection repurposes classifiers to perform detection. Instead, we frame object detection as a regression problem to spatially separated bounding boxes and associated class probabilities. A single neural network predicts bounding boxes and class probabilities directly from full images in one evaluation. Since the whole detection pipeline is a single network, it can be optimized end-to-end directly on detection performance. Our unified architecture is extremely fast. Our base YOLO model processes images in real-time at 45 frames per second. A smaller version of the network, Fast YOLO, processes an astounding 155 frames per second while still achieving double the mAP of other real-time detectors. Compared to state-of-the-art detection systems, YOLO makes more localization errors but is less likely to predict false positives on background. Finally, YOLO learns very general representations of objects. It outperforms other detection methods, including DPM and R-CNN, when generalizing from natural images to other domains like artwork."
23,5,5,2015,SSD: Single Shot MultiBox Detector,"W. Liu, Dragomir Anguelov, D. Erhan, Christian Szegedy, Scott E. Reed, Cheng-Yang Fu, A. Berg",European Conference on Computer Vision,2015-12-08,35132,3836,351.806,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision; github,We present a method for detecting objects in images using a single deep neural network.,"high citation signal (35,132); influential citation signal (3,836); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/978-3-319-46448-0_2,https://www.semanticscholar.org/paper/4d7a9197433acbfb24ef0e9d0f33ed1699e4a5b0,https://link.springer.com/content/pdf/10.1007/978-3-319-46448-0_2.pdf,https://github.com/weiliu89/caffe,10.1007/978-3-319-46448-0_2,1512.02325,,2141740,Computer Science,JournalArticle; Conference,neural networks,1,citations=35132; influential=3836; resource signal; open PDF metadata; AI term matches=2,"We present a method for detecting objects in images using a single deep neural network. Our approach, named SSD, discretizes the output space of bounding boxes into a set of default boxes over different aspect ratios and scales per feature map location. At prediction time, the network generates scores for the presence of each object category in each default box and produces adjustments to the box to better match the object shape. Additionally, the network combines predictions from multiple feature maps with different resolutions to naturally handle objects of various sizes. Our SSD model is simple relative to methods that require object proposals because it completely eliminates proposal generation and subsequent pixel or feature resampling stage and encapsulates all computation in a single network. This makes SSD easy to train and straightforward to integrate into systems that require a detection component. Experimental results on the PASCAL VOC, MS COCO, and ILSVRC datasets confirm that SSD has comparable accuracy to methods that utilize an additional object proposal step and is much faster, while providing a unified framework for both training and inference. Compared to other single stage methods, SSD has much better accuracy, even with a smaller input image size. For $300\times 300$ input, SSD achieves 72.1% mAP on VOC2007 test at 58 FPS on a Nvidia Titan X and for $500\times 500$ input, SSD achieves 75.1% mAP, outperforming a comparable state of the art Faster R-CNN model. Code is available at this https URL ."
27,6,6,2015,Human-level control through deep reinforcement learning,"Volodymyr Mnih, K. Kavukcuoglu, David Silver, Andrei A. Rusu, J. Veness, Marc G. Bellemare, Alex Graves, Martin A. Riedmiller, et al.",Nature,2015-02-25,32039,3413,359.143,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Human-level control through deep reinforcement learning within Reinforcement Learning and Agents.,"high citation signal (32,039); influential citation signal (3,413); recognized venue","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1038/nature14236,https://www.semanticscholar.org/paper/340f48901f72278f6bf78a04ee5b01df208cc508,,,10.1038/nature14236,,25719670,205242740,Computer Science; Medicine,JournalArticle,deep learning; neural networks; reinforcement learning,3,citations=32039; influential=3413; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
28,7,7,2015,Rethinking the Inception Architecture for Computer Vision,"Christian Szegedy, Vincent Vanhoucke, Sergey Ioffe, Jonathon Shlens, Z. Wojna",Computer Vision and Pattern Recognition,2015-12-02,31193,3455,365.726,Vision and Multimodal Learning,benchmark/dataset,machine-learning; vision,Convolutional networks are at the core of most state of-the-art computer vision solutions for a wide variety of tasks.,"high citation signal (31,193); influential citation signal (3,455); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2016.308,https://www.semanticscholar.org/paper/23ffaa0fe06eae05817f527a47ac3291077f9e58,http://arxiv.org/pdf/1512.00567,,10.1109/CVPR.2016.308,1512.00567,,206593880,Computer Science,JournalArticle; Conference,computer vision,1,citations=31193; influential=3455; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=3,"Convolutional networks are at the core of most state of-the-art computer vision solutions for a wide variety of tasks. Since 2014 very deep convolutional networks started to become mainstream, yielding substantial gains in various benchmarks. Although increased model size and computational cost tend to translate to immediate quality gains for most tasks (as long as enough labeled data is provided for training), computational efficiency and low parameter count are still enabling factors for various use cases such as mobile vision and big-data scenarios. Here we are exploring ways to scale up networks in ways that aim at utilizing the added computation as efficiently as possible by suitably factorized convolutions and aggressive regularization. We benchmark our methods on the ILSVRC 2012 classification challenge validation set demonstrate substantial gains over the state of the art: 21:2% top-1 and 5:6% top-5 error for single frame evaluation using a network with a computational cost of 5 billion multiply-adds per inference and with using less than 25 million parameters. With an ensemble of 4 models and multi-crop evaluation, we report 3:5% top-5 error and 17:3% top-1 error on the validation set and 3:6% top-5 error on the official test set."
38,8,8,2015,Distilling the Knowledge in a Neural Network,"Geoffrey E. Hinton, O. Vinyals, J. Dean",arXiv.org,2015-03-09,24671,2790,340.574,Foundation Models and Large Language Models,metadata-ranked,machine-learning,A very simple way to improve the performance of almost any machine learning algorithm is to train many different models on the same data and then to average their predictions.,"high citation signal (24,671); influential citation signal (2,790)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/0c908739fbff75f03469d13d4a1a07de3414ee19,https://www.semanticscholar.org/paper/0c908739fbff75f03469d13d4a1a07de3414ee19,,,,1503.02531,,7200347,Computer Science; Mathematics,JournalArticle,machine learning; neural networks,2,citations=24671; influential=2790; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"A very simple way to improve the performance of almost any machine learning algorithm is to train many different models on the same data and then to average their predictions. Unfortunately, making predictions using a whole ensemble of models is cumbersome and may be too computationally expensive to allow deployment to a large number of users, especially if the individual models are large neural nets. Caruana and his collaborators have shown that it is possible to compress the knowledge in an ensemble into a single model which is much easier to deploy and we develop this approach further using a different compression technique. We achieve some surprising results on MNIST and we show that we can significantly improve the acoustic model of a heavily used commercial system by distilling the knowledge in an ensemble of models into a single model. We also introduce a new type of ensemble composed of one or more full models and many specialist models which learn to distinguish fine-grained classes that the full models confuse. Unlike a mixture of experts, these specialist models can be trained rapidly and in parallel."
49,9,9,2015,Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,"Kaiming He, X. Zhang, Shaoqing Ren, Jian Sun",IEEE International Conference on Computer Vision,2015-02-06,20618,1399,338.966,Vision and Multimodal Learning,benchmark/dataset; trustworthy-ai,machine-learning; vision; trustworthy-ai,Rectified activation units (rectifiers) are essential for state-of-the-art neural networks.,"high citation signal (20,618); influential citation signal (1,399); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/ICCV.2015.123,https://www.semanticscholar.org/paper/d6f2f611da110b5b5061731be3fc4c7f45d8ee23,http://arxiv.org/pdf/1502.01852,,10.1109/ICCV.2015.123,1502.01852,,13740328,Computer Science,JournalArticle; Conference,neural networks,1,citations=20618; influential=1399; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=5,"Rectified activation units (rectifiers) are essential for state-of-the-art neural networks. In this work, we study rectifier neural networks for image classification from two aspects. First, we propose a Parametric Rectified Linear Unit (PReLU) that generalizes the traditional rectified unit. PReLU improves model fitting with nearly zero extra computational cost and little overfitting risk. Second, we derive a robust initialization method that particularly considers the rectifier nonlinearities. This method enables us to train extremely deep rectified models directly from scratch and to investigate deeper or wider network architectures. Based on the learnable activation and advanced initialization, we achieve 4.94% top-5 test error on the ImageNet 2012 classification dataset. This is a 26% relative improvement over the ILSVRC 2014 winner (GoogLeNet, 6.66% [33]). To our knowledge, our result is the first to surpass the reported human-level performance (5.1%, [26]) on this dataset."
60,10,10,2015,SegNet: A Deep Convolutional Encoder-Decoder Architecture for Image Segmentation,"Vijay Badrinarayanan, Alex Kendall, R. Cipolla",IEEE Transactions on Pattern Analysis and Machine Intelligence,2015-11-02,18049,1679,342.592,Vision and Multimodal Learning,benchmark/dataset,machine-learning; vision,We present a novel and practical deep fully convolutional neural network architecture for semantic pixel-wise segmentation termed SegNet.,"high citation signal (18,049); influential citation signal (1,679); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TPAMI.2016.2644615,https://www.semanticscholar.org/paper/b0c065cd43aa7280e766b5dcbcc7e26abce59330,https://doi.org/10.1109/tpami.2016.2644615,,10.1109/TPAMI.2016.2644615,1511.00561,28060704,60814714,Computer Science; Medicine,JournalArticle,deep learning; neural networks,2,citations=18049; influential=1679; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2; query hits=2,"We present a novel and practical deep fully convolutional neural network architecture for semantic pixel-wise segmentation termed SegNet. This core trainable segmentation engine consists of an encoder network, a corresponding decoder network followed by a pixel-wise classification layer. The architecture of the encoder network is topologically identical to the 13 convolutional layers in the VGG16 network [1] . The role of the decoder network is to map the low resolution encoder feature maps to full input resolution feature maps for pixel-wise classification. The novelty of SegNet lies is in the manner in which the decoder upsamples its lower resolution input feature map(s). Specifically, the decoder uses pooling indices computed in the max-pooling step of the corresponding encoder to perform non-linear upsampling. This eliminates the need for learning to upsample. The upsampled maps are sparse and are then convolved with trainable filters to produce dense feature maps. We compare our proposed architecture with the widely adopted FCN [2] and also with the well known DeepLab-LargeFOV [3] , DeconvNet [4] architectures. This comparison reveals the memory versus accuracy trade-off involved in achieving good segmentation performance. SegNet was primarily motivated by scene understanding applications. Hence, it is designed to be efficient both in terms of memory and computational time during inference. It is also significantly smaller in the number of trainable parameters than other competing architectures and can be trained end-to-end using stochastic gradient descent. We also performed a controlled benchmark of SegNet and other architectures on both road scenes and SUN RGB-D indoor scene segmentation tasks. These quantitative assessments show that SegNet provides good performance with competitive inference time and most efficient inference memory-wise as compared to other architectures. We also provide a Caffe implementation of SegNet and a web demo at http://mi.eng.cam.ac.uk/projects/segnet/."
