rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
2283,1,1,2026,Scaling Monosemanticity: Extracting Interpretable Features from Claude 3 Sonnet,"Adly Templeton, Tom Conerly, Jonathan Marcus, Jack Lindsey, Trenton Bricken, Bryan Y. Chen, Adam Pearce, Craig Citro, et al.",,2026-05-28,589,47,203.56,Foundation Models and Large Language Models,trustworthy-ai,foundation-models; multimodal; nlp; trustworthy-ai,"We demonstrate that sparse autoencoders can extract interpretable features from Claude 3 Sonnet, a production-scale language model, addressing the open question of whether dictionary learning methods scale beyond small transformers.",high citation signal (589); influential citation signal (47),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://arxiv.org/abs/2605.29358,https://www.semanticscholar.org/paper/1b6e16cc72aee038eb1879b8686b53776be3d51f,,,,2605.29358,,288741681,Computer Science; Linguistics,,multimodal learning,1,citations=589; influential=47; resource signal; translation/trustworthiness signal; open PDF metadata; AI term matches=2,"We demonstrate that sparse autoencoders can extract interpretable features from Claude 3 Sonnet, a production-scale language model, addressing the open question of whether dictionary learning methods scale beyond small transformers. We trained sparse autoencoders with up to 34 million features on the model's middle layer residual stream, using scaling laws to guide hyperparameter selection. The resulting features are multilingual and multimodal (generalizing to images despite text-only training), respond to both concrete instances and abstract discussions of concepts, and can be used to steer model behavior in ways consistent with their interpretations. We find features corresponding to famous entities and locations, as well as more abstract concepts like sarcasm or errors in code. We also identify features relevant to ways in which language models might cause harm--including features representing deception, power-seeking, sycophancy, and bias--and show that these causally influence model outputs when manipulated. Additionally, we conduct analyses of feature interpretability, geometry, and computational function. However, significant limitations remain: our suite of features is incomplete, and we lack rigorous methods for evaluating whether our features faithfully capture model computations."
2597,2,2,2026,Ethics and Governance of Artificial Intelligence,"Manjeet Rege, H. K.",,2026-04-10,289,30,176.813,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Ethics and Governance of Artificial Intelligence within General AI Methods and Systems.,high citation signal (289); influential citation signal (30),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1201/9781003629498,https://www.semanticscholar.org/paper/62dd09fa8b27dd3c1f59406c1f872f35bfa267a5,,,10.1201/9781003629498,,,287401621,Computer Science; Philosophy,,artificial intelligence,1,citations=289; influential=30; open PDF metadata; title AI matches=1; AI term matches=1,
2603,3,3,2026,GLM-5: from Vibe Coding to Agentic Engineering,"GLM-4.5 Team Aohan Zeng, Xin Lv, Zhenyu Hou, Zhengxiao Du, Qinkai Zheng, Bin Chen, Da Yin, Chendi Ge, et al.",arXiv.org,2026-02-17,186,15,161.901,Foundation Models and Large Language Models,reinforcement-learning,foundation-models; reinforcement-learning,"We present GLM-5, a next-generation foundation model designed to transition the paradigm of vibe coding to agentic engineering.",high citation signal (186); influential citation signal (15),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arxiv.2602.15763,https://www.semanticscholar.org/paper/e0db747ad65d72559e583ff92f729d68949e9daf,,https://github.com/zai-org/GLM-5,10.48550/arXiv.2602.15763,2602.15763,,285659808,Computer Science; Engineering,JournalArticle,foundation models; reinforcement learning,2,citations=186; influential=15; resource signal; open PDF metadata; AI term matches=2; query hits=2,"We present GLM-5, a next-generation foundation model designed to transition the paradigm of vibe coding to agentic engineering. Building upon the agentic, reasoning, and coding (ARC) capabilities of its predecessor, GLM-5 adopts DSA to significantly reduce training and inference costs while maintaining long-context fidelity. To advance model alignment and autonomy, we implement a new asynchronous reinforcement learning infrastructure that drastically improves post-training efficiency by decoupling generation from training. Furthermore, we propose novel asynchronous agent RL algorithms that further improve RL quality, enabling the model to learn from complex, long-horizon interactions more effectively. Through these innovations, GLM-5 achieves state-of-the-art performance on major open benchmarks. Most critically, GLM-5 demonstrates unprecedented capability in real-world coding tasks, surpassing previous baselines in handling end-to-end software engineering challenges. Code, models, and more information are available at https://github.com/zai-org/GLM-5."
2604,4,4,2026,Universal Cell Embeddings: A Foundation Model for Cell Biology,"Yanay Rosen, Yusuf H. Roohani, Ayush Agrawal, Leon Samotorčan, S. Quake, J. Leskovec",bioRxiv,2026-04-08,154,21,162.23,Foundation Models and Large Language Models,benchmark/dataset; self-supervised; ai4science,foundation-models; ai4science,"Developing a universal representation space for cells which encompasses the tremendous molecular diversity of cell types within the human body and more generally, across species, would be transformative for cell biology.",high citation signal (154); influential citation signal (21); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1101/2023.11.28.568918,https://www.semanticscholar.org/paper/fcdddd0bffcd14a9f25125a25941b73b58d0093a,,,10.1101/2023.11.28.568918,,,265516041,Biology; Computer Science,,foundation models,1,citations=154; influential=21; resource signal; open PDF metadata; title AI matches=1; AI term matches=2,"Developing a universal representation space for cells which encompasses the tremendous molecular diversity of cell types within the human body and more generally, across species, would be transformative for cell biology. Recent work using single-cell transcriptomic approaches to create molecular definitions of cell types in the form of cell atlases has provided the necessary data for such an endeavor. Here, we present the Universal Cell Embedding (UCE) foundation model. UCE was trained on a corpus of cell atlas data from human and other species in a completely self-supervised way without any data annotations. UCE’s modeling approach is to create a unified biological latent space that can represent cells across diverse tissues and species. This universal cell embedding captures important biological variation despite the presence of experimental noise across diverse datasets. An important aspect of UCE’s universality is that new cells can be mapped to this embedding space with no additional data labeling, model training or fine-tuning. We applied UCE to create the Integrated Mega-scale Atlas, embedding 36 million cells, with more than 1,000 uniquely named cell types, from hundreds of experiments, dozens of tissues and eight species. We uncovered new insights about the organization of cell types and tissues within this universal cell embedding space, and leveraged it to infer function of newly discovered cell types. UCE’s embedding space exhibits emergent behavior, uncovering biology that it was never explicitly trained for, such as identifying developmental lineages and embedding data from novel species not included in the training set. Overall, by enabling a universal representation for every cell state and type, UCE provides a valuable tool for analysis, annotation and hypothesis generation over single cell data."
2605,5,5,2026,Self-Distilled Reasoner: On-Policy Self-Distillation for Large Language Models,"Siyan Zhao, Zhihui Xie, Mengchen Liu, Jing Huang, Guan Pang, Feiyu Chen, Aditya Grover",arXiv.org,2026-01-26,151,39,176.17,Foundation Models and Large Language Models,reinforcement-learning,foundation-models; nlp; reinforcement-learning,Knowledge distillation improves large language model (LLM) reasoning by compressing the knowledge of a teacher LLM to train smaller LLMs.,high citation signal (151); influential citation signal (39),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arxiv.2601.18734,https://www.semanticscholar.org/paper/06571d39f14fbd771423bf57c9a237faaf7994bf,,https://github.com/siyan-zhao/OPSD,10.48550/arXiv.2601.18734,2601.18734,,285050713,Computer Science,JournalArticle,large language models; reinforcement learning,2,citations=151; influential=39; resource signal; open PDF metadata; title AI matches=2; AI term matches=4; query hits=2,"Knowledge distillation improves large language model (LLM) reasoning by compressing the knowledge of a teacher LLM to train smaller LLMs. On-policy distillation advances this approach by having the student sample its own trajectories while a teacher LLM provides dense token-level supervision, addressing the distribution mismatch between training and inference in off-policy distillation methods. However, on-policy distillation typically requires a separate, often larger, teacher LLM and does not explicitly leverage ground-truth solutions available in reasoning datasets. Inspired by the intuition that a sufficiently capable LLM can rationalize external privileged reasoning traces and teach its weaker self, we introduce On-Policy Self-Distillation (OPSD), a learning algorithm where a single LLM acts as both teacher and student with different contexts. The teacher policy conditions on privileged information (e.g., verified reasoning traces) while the student policy sees only the question; training minimizes the per-token divergence between these distributions over the student's own rollouts. We demonstrate the efficacy of our method on multiple mathematical reasoning benchmarks, achieving superior token efficiency compared to reinforcement learning methods and better performance over off-policy distillation methods. Code repo: https://github.com/siyan-zhao/OPSD."
2606,6,6,2026,Reinforcement Learning via Self-Distillation,"Jonas Hubotter, Frederike Lubeck, L. Behric, Anton Baumann, M. Bagatella, Daniel Marta, Ido Hakimi, Idan Shenfeld, et al.",arXiv.org,2026-01-28,140,31,168.393,Foundation Models and Large Language Models,reinforcement-learning,foundation-models; reinforcement-learning,Large language models are increasingly post-trained with reinforcement learning in verifiable domains such as code and math.,high citation signal (140); influential citation signal (31),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arxiv.2601.20802,https://www.semanticscholar.org/paper/89e83ee3eb95843292b1f75f0e50b89e7667b828,,,10.48550/arXiv.2601.20802,2601.20802,,285102353,Computer Science,JournalArticle,large language models; reinforcement learning,2,citations=140; influential=31; resource signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Large language models are increasingly post-trained with reinforcement learning in verifiable domains such as code and math. Yet, current methods for reinforcement learning with verifiable rewards (RLVR) learn only from a scalar outcome reward per attempt, creating a severe credit-assignment bottleneck. Many verifiable environments actually provide rich textual feedback, such as runtime errors or judge evaluations, that explain why an attempt failed. We formalize this setting as reinforcement learning with rich feedback and introduce Self-Distillation Policy Optimization (SDPO), which converts tokenized feedback into a dense learning signal without any external teacher or explicit reward model. SDPO treats the current model conditioned on feedback as a self-teacher and distills its feedback-informed next-token predictions back into the policy. In this way, SDPO leverages the model's ability to retrospectively identify its own mistakes in-context. Across scientific reasoning, tool use, and competitive programming on LiveCodeBench v6, SDPO improves sample efficiency and final accuracy over strong RLVR baselines. Notably, SDPO also outperforms baselines in standard RLVR environments that only return scalar feedback by using successful rollouts as implicit feedback for failed attempts. Finally, applying SDPO to individual questions at test time accelerates discovery on difficult binary-reward tasks, achieving the same discovery probability as best-of-k sampling or multi-turn conversations with 3x fewer attempts."
2607,7,7,2026,The Effects of Generative AI on High-Skilled Work: Evidence from Three Field Experiments with Software Developers,"Kevin Cui, Mert Demirer, Sonia Jaffe, Leon Musolff, Sida Peng, Tobias Salz",Management Sciences,2026-02-27,118,14,161.053,Generative Models and Synthetic Media,generative,generative-ai,"This study evaluates the effect of generative artificial intelligence (AI) on software developer productivity via randomized controlled trials at Microsoft, Accenture, and an anonymous Fortune 100 company.",high citation signal (118); influential citation signal (14); recognized venue,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1287/mnsc.2025.00535,https://www.semanticscholar.org/paper/e32ac471784fc37e1515f4e6ec7aaf4574bf4c7a,,,10.1287/mnsc.2025.00535,,,276405558,Computer Science,JournalArticle,artificial intelligence,1,citations=118; influential=14; recognized venue; resource signal; open PDF metadata; title AI matches=1; AI term matches=2,"This study evaluates the effect of generative artificial intelligence (AI) on software developer productivity via randomized controlled trials at Microsoft, Accenture, and an anonymous Fortune 100 company. These field experiments, run by the companies as part of their ordinary course of business, provided a random subset of developers with access to an AI-based coding assistant suggesting intelligent code completions. Although each experiment is noisy and results vary across experiments, when data are combined across three experiments and 4,867 developers, our analysis reveals a 26.08% increase (standard error: 10.3%) in completed tasks among developers using the AI tool. Notably, less experienced developers had higher adoption rates and greater productivity gains. This paper was accepted by Jean-Pierre Dube, marketing. Funding: M. Demirer and T. Salz thank the MIT GenAI Initiative for funding. Supplemental Material: The online appendices and data files are available at https://doi.org/10.1287/mnsc.2025.00535 ."
2608,8,8,2026,SkillRL: Evolving Agents via Recursive Skill-Augmented Reinforcement Learning,"Peng Xia, Jianwen Chen, Han Wang, Jiaqi Liu, Kaide Zeng, Yu Wang, Siwei Han, Yiyang Zhou, et al.",arXiv.org,2026-02-09,113,20,159.82,Foundation Models and Large Language Models,retrieval; reinforcement-learning,foundation-models; nlp; reinforcement-learning,"Large Language Model (LLM) agents have shown stunning results in complex tasks, yet they often operate in isolation, failing to learn from past experiences.",high citation signal (113); influential citation signal (20),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arxiv.2602.08234,https://www.semanticscholar.org/paper/370193afcb842f88f725af2e9fd0bfaeee1bf452,,https://github.com/aiming-lab/SkillRL,10.48550/arXiv.2602.08234,2602.08234,,285452037,Computer Science,JournalArticle,large language models; reinforcement learning,2,citations=113; influential=20; resource signal; open PDF metadata; title AI matches=1; AI term matches=5; query hits=2,"Large Language Model (LLM) agents have shown stunning results in complex tasks, yet they often operate in isolation, failing to learn from past experiences. Existing memory-based methods primarily store raw trajectories, which are often redundant and noise-heavy. This prevents agents from extracting high-level, reusable behavioral patterns that are essential for generalization. In this paper, we propose SkillRL, a framework that bridges the gap between raw experience and policy improvement through automatic skill discovery and recursive evolution. Our approach introduces an experience-based distillation mechanism to build a hierarchical skill library SkillBank, an adaptive retrieval strategy for general and task-specific heuristics, and a recursive evolution mechanism that allows the skill library to co-evolve with the agent's policy during reinforcement learning. These innovations significantly reduce the token footprint while enhancing reasoning utility. Experimental results on ALFWorld, WebShop and seven search-augmented tasks demonstrate that SkillRL achieves state-of-the-art performance, outperforming strong baselines over 15.3% and maintaining robustness as task complexity increases. Code is available at this https://github.com/aiming-lab/SkillRL."
2609,9,9,2026,SkillsBench: Benchmarking How Well Agent Skills Work Across Diverse Tasks,"Xiangyi Li, Wenbo Chen, Yimin Liu, Shenghan Zheng, Xiaokun Chen, Yifeng He, Yubo Li, B. You, et al.",arXiv.org,2026-02-13,111,26,163.949,Foundation Models and Large Language Models,benchmark/dataset; reinforcement-learning,foundation-models; nlp; reinforcement-learning,Agent Skills are structured packages of procedural knowledge that augment large language model (LLM) agents at inference time.,high citation signal (111); influential citation signal (26),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arxiv.2602.12670,https://www.semanticscholar.org/paper/1f09ae8491805852a18c386104ee2539d43e29d9,,,10.48550/arXiv.2602.12670,2602.12670,,285606595,Computer Science,JournalArticle,foundation models; large language models,2,citations=111; influential=26; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=3; query hits=2,"Agent Skills are structured packages of procedural knowledge that augment large language model (LLM) agents at inference time. Despite rapid adoption, there is no standard way to measure whether they actually help. We present SkillsBench, a benchmark whose current inventory contains 87 tasks across 8 domains paired with curated Skills and deterministic verifiers. Our latest aggregate evaluation runs the 87-task benchmark under matched no-Skills and curated-Skills conditions for 18 model-harness configurations. Curated Skills raise the average pass rate from 33.9% to 50.5% (+16.6 percentage points; 25.5% normalized gain), with configuration-level gains ranging from +4.1 to +25.7 pp. Focused Skills with at most three modules outperform larger or exhaustive bundles, and smaller models with Skills can match larger models without them. SkillsBench establishes paired evaluation as the foundation for rigorous measurement of Skill efficacy on agentic, expertise-heavy work."
2610,10,10,2026,Artificial Intelligence in Gastrointestinal Endoscopy,"A. Abadir, M. Ali, William E. Karnes, Jason B. Samarasena",What is New in Gastroenterology and Hepatology,2026-05-01,107,7,145.119,"AI for Science, Healthcare, and Robotics",ai4science,ai4science,"Each year, hepatocellular carcinoma is diagnosed in more than half a million people worldwide.",high citation signal (107); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.2174/9781681087870121010016,https://www.semanticscholar.org/paper/ea91e71c9b11820dcd9bd2d880464ec9543fe71e,https://escholarship.org/content/qt5wc764vh/qt5wc764vh.pdf?t=q9iiiw,,10.2174/9781681087870121010016,,,215409879,Computer Science; Medicine,JournalArticle,artificial intelligence; deep learning; neural networks,3,citations=107; influential=7; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=3,"Each year, hepatocellular carcinoma is diagnosed in more than half a million people worldwide. It is the fifth most common cancer in men and the seventh most common cancer in women. Its diagnosis is currently made using imaging techniques, such as computed tomography and magnetic resonance imaging. For most cirrhotic patients, these methods are enough for diagnosis, foregoing the necessity of a liver biopsy. In order to improve outcomes and bypass obstacles, many companies and clinical centers have been trying to develop deep learning systems that could be able to diagnose and classify liver nodules in the cirrhotic liver, in which the neural networks are one of the most efficient approaches to accurately diagnose liver nodules. Despite the advances in deep learning systems for the diagnosis of imaging techniques, there are many issues that need better development in order to make such technologies more useful in daily practice."
