candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1,2004,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction",D. Ruppert,,2004-06-01,18639,2028,330.942,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions The Elements of Statistical Learning: Data Mining, Inference, and Prediction within General AI Methods and Systems.","high citation signal (18,639); influential citation signal (2,028)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1198/jasa.2004.s339,https://www.semanticscholar.org/paper/fa25610fb8586c2b50a3654edc5bb42fa7fc4729,,,10.1198/jasa.2004.s339,,,118901444,Computer Science; Mathematics,Review,data mining; machine learning; neural networks; support vector machines,4,citations=18639; influential=2028; open PDF metadata; title AI matches=1; AI term matches=1; query hits=4,
2,2004,Simple Statistical Gradient-Following Algorithms for Connectionist Reinforcement Learning,Ronald J. Williams,Machine-mediated learning,,10344,1202,306.67,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Simple Statistical Gradient-Following Algorithms for Connectionist Reinforcement Learning within Reinforcement Learning and Agents.,"high citation signal (10,344); influential citation signal (1,202); open-access PDF metadata","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1023/A:1022672621406,https://www.semanticscholar.org/paper/4c915c1eecb217c123a36dc6d3ce52d12c742614,https://link.springer.com/content/pdf/10.1023/A:1022672621406.pdf,,10.1023/A:1022672621406,,,2332513,Computer Science,,reinforcement learning,1,citations=10344; influential=1202; open PDF metadata; title AI matches=1; AI term matches=1,
3,2004,Recognizing human actions: a local SVM approach,"Christian Schüldt, I. Laptev, B. Caputo","Proceedings of the 17th International Conference on Pattern Recognition, 2004. ICPR 2004.",2004-08-23,4197,730,290.854,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Recognizing human actions: a local SVM approach within General AI Methods and Systems.,"high citation signal (4,197); influential citation signal (730); recognized venue","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/ICPR.2004.747,https://www.semanticscholar.org/paper/b480f6a3750b4cebaf1db205692c8321d45926a2,,,10.1109/ICPR.2004.747,,,8777811,Computer Science,JournalArticle; Conference,pattern recognition,1,citations=4197; influential=730; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
4,2004,Extreme learning machine: a new learning scheme of feedforward neural networks,"G. Huang, Qin-Yu Zhu, C. Siew",2004 IEEE International Joint Conference on Neural Networks (IEEE Cat. No.04CH37541),2004-07-25,4174,372,275.313,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Extreme learning machine: a new learning scheme of feedforward neural networks within General AI Methods and Systems.,"high citation signal (4,174); influential citation signal (372)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/IJCNN.2004.1380068,https://www.semanticscholar.org/paper/2b9c0e4d1d473aadbe1c2a76f75bc02bfa6416b0,,,10.1109/IJCNN.2004.1380068,,,15589402,Computer Science,JournalArticle; Conference,machine learning; neural networks,2,citations=4174; influential=372; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
5,2004,A study of the behavior of several methods for balancing machine learning training data,"Gustavo E. A. P. A. Batista, R. Prati, M. C. Monard",SKDD,2004-06-01,4071,285,276.045,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,There are several aspects that might influence the performance achieved by existing learning systems.,"high citation signal (4,071); influential citation signal (285); recognized venue","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1145/1007730.1007735,https://www.semanticscholar.org/paper/6aae0dc122102693e8136856ffc8b72df7f78386,,,10.1145/1007730.1007735,,,207155015,Computer Science,JournalArticle,machine learning,1,citations=4071; influential=285; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,"There are several aspects that might influence the performance achieved by existing learning systems. It has been reported that one of these aspects is related to class imbalance in which examples in training data belonging to one class heavily outnumber the examples in the other class. In this situation, which is found in real world data describing an infrequent but important event, the learning system may have difficulties to learn the concept related to the minority class. In this work we perform a broad experimental evaluation involving ten methods, three of them proposed by the authors, to deal with the class imbalance problem in thirteen UCI data sets. Our experiments provide evidence that class imbalance does not systematically hinder the performance of learning systems. In fact, the problem seems to be related to learning with too few minority class examples in the presence of other complicating factors, such as class overlapping. Two of our proposed methods deal with these conditions directly, allying a known over-sampling method with data cleaning methods in order to produce better-defined class clusters. Our comparative experiments show that, in general, over-sampling methods provide more accurate results than under-sampling methods considering the area under the ROC curve (AUC). This result seems to contradict results previously published in the literature. Two of our proposed methods, Smote + Tomek and Smote + ENN, presented very good results for data sets with a small number of positive examples. Moreover, Random over-sampling, a very simple over-sampling method, is very competitive to more complex over-sampling methods. Since the over-sampling methods provided very good performance results, we also measured the syntactic complexity of the decision trees induced from over-sampled data. Our results show that these trees are usually more complex then the ones induced from original data. Random over-sampling usually produced the smallest increase in the mean number of induced rules and Smote + ENN the smallest increase in the mean number of conditions per rule, when compared among the investigated over-sampling methods."
6,2004,Classification of hyperspectral remote sensing images with support vector machines,"F. Melgani, L. Bruzzone",IEEE Transactions on Geoscience and Remote Sensing,2004-08-16,4067,414,287.236,Vision and Multimodal Learning,metadata-ranked,machine-learning,Positions Classification of hyperspectral remote sensing images with support vector machines within Vision and Multimodal Learning.,"high citation signal (4,067); influential citation signal (414); recognized venue","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TGRS.2004.831865,https://www.semanticscholar.org/paper/2badd8953397d757693859918cf9318fe7ec5e3b,,,10.1109/TGRS.2004.831865,,,6906514,Computer Science; Environmental Science,JournalArticle,neural networks; pattern recognition; support vector machines,3,citations=4067; influential=414; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=3,
7,2004,Gaussian Processes in Machine Learning,C. Edward,,,3871,253,263.276,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Gaussian Processes in Machine Learning within General AI Methods and Systems.,"high citation signal (3,871); influential citation signal (253)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/a9feab0fe858dbde2eecff8b1f7c629cc6aff8ad,https://www.semanticscholar.org/paper/a9feab0fe858dbde2eecff8b1f7c629cc6aff8ad,,,,,,268125876,Computer Science; Mathematics,,machine learning,1,citations=3871; influential=253; open PDF metadata; title AI matches=1; AI term matches=1,
8,2004,Apprenticeship learning via inverse reinforcement learning,"P. Abbeel, A. Ng",International Conference on Machine Learning,2004-07-04,3697,422,280.405,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions Apprenticeship learning via inverse reinforcement learning within Reinforcement Learning and Agents.,"high citation signal (3,697); influential citation signal (422); recognized venue","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1145/1015330.1015430,https://www.semanticscholar.org/paper/f65020fc3b1692d7989e099d6b6e698be5a50a93,,,10.1145/1015330.1015430,,,207155342,Computer Science,Book; JournalArticle; Conference,reinforcement learning,1,citations=3697; influential=422; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
9,2004,LexRank: Graph-based Lexical Centrality as Salience in Text Summarization,"Günes Erkan, Dragomir R. Radev",Journal of Artificial Intelligence Research,2004-07-01,3256,385,277.33,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,We introduce a stochastic graph-based method for computing relative importance of textual units for Natural Language Processing.,"high citation signal (3,256); influential citation signal (385); recognized venue; open-access PDF metadata","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1613/jair.1523,https://www.semanticscholar.org/paper/44fca068eecce2203d111213e3691647914a3945,https://jair.org/index.php/jair/article/download/10396/24901,,10.1613/jair.1523,1109.2128,,506350,Computer Science; Mathematics,JournalArticle,large language models; natural language processing,2,citations=3256; influential=385; recognized venue; open PDF metadata; AI term matches=3; query hits=2,"We introduce a stochastic graph-based method for computing relative importance of textual units for Natural Language Processing. We test the technique on the problem of Text Summarization (TS). Extractive TS relies on the concept of sentence salience to identify the most important sentences in a document or set of documents. Salience is typically defined in terms of the presence of particular important words or in terms of similarity to a centroid pseudo-sentence. We consider a new approach, LexRank, for computing sentence importance based on the concept of eigenvector centrality in a graph representation of sentences. In this model, a connectivity matrix based on intra-sentence cosine similarity is used as the adjacency matrix of the graph representation of sentences. Our system, based on LexRank ranked in first place in more than one task in the recent DUC 2004 evaluation. In this paper we present a detailed analysis of our approach and apply it to a larger data set including data from earlier DUC evaluations. We discuss several methods to compute centrality using the similarity graph. The results show that degree-based methods (including LexRank) outperform both centroid-based methods and other systems participating in DUC in most of the cases. Furthermore, the LexRank with threshold method outperforms the other degree-based techniques including continuous LexRank. We also show that our approach is quite insensitive to the noise in the data that may result from an imperfect topical clustering of documents."
10,2004,An Introduction to MCMC for Machine Learning,"C. Andrieu, Nando de Freitas, A. Doucet, Michael I. Jordan",Machine-mediated learning,,2761,233,254.696,General AI Methods and Systems,metadata-ranked,machine-learning,Positions An Introduction to MCMC for Machine Learning within General AI Methods and Systems.,"high citation signal (2,761); influential citation signal (233); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1023/A:1020281327116,https://www.semanticscholar.org/paper/7c8858eba8571d86abd90252e734a11e3a6dd73f,https://link.springer.com/content/pdf/10.1023%2FA%3A1020281327116.pdf,,10.1023/A:1020281327116,,,38363,Computer Science; Mathematics,JournalArticle; Review,machine learning,1,citations=2761; influential=233; open PDF metadata; title AI matches=1; AI term matches=1,
